,Date,Sulfa-Trimetho,Amoxy-Clav,Gentamicin,Cefuroxime,Ciprofloxacin,Cefotaxime,Ampicillin,Ceftazidime,Cefepime,Cefoxitin,Tetracycline,Amikacin,Tobramycin,Azithromycin,Penicillin,Nitrofurantoin,Pip-Tazo,Clindamycin,Levofloxacin,Imipenem,Meropenem,Tigecycline,Cloxacillin,Fucidin,Rifampicin,Moxifloxacin,Fosfomycin,Doripenem,Teicoplanin,Colistin,Ertapenem,Ofloxacin,Vancomycin,Streptomycin HL,Chloramphenicol,Voriconazole,Mupirocin,Naladixiic Acid,Telithromycin,Fluconazole,Ceftazidime-avibactam,Minocycline,Daptomycin
360,2018-12-27,0.5,0.5,0.3333333333333333,0.2,0.0,0.25,1.0,0.0,0.3333333333333333,0.3333333333333333,None,0.0,0.0,None,None,1.0,0.3333333333333333,None,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
361,2018-12-28,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
362,2018-12-29,0.4,0.6,1.0,0.2,0.0,1.0,None,1.0,1.0,0.2,None,0.0,1.0,None,None,0.0,1.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
363,2018-12-30,1.0,0.5,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
364,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,1.0,0.0,None,0.0,0.0,None,None,None,0.0,0.0,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
365,2019-01-01,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
366,2019-01-02,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.5,0.0,None,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
367,2019-01-03,0.25,0.16666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.5,0.0,None,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,None,0.0,None,0.0,None,None,None,None,None,0.3333333333333333,None,None,0.0,None
368,2019-01-04,1.0,None,0.0,None,None,None,None,None,None,None,None,None,None,1.0,1.0,None,None,1.0,None,None,None,None,1.0,0.0,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
369,2019-01-05,1.0,0.5,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
370,2019-01-06,1.0,0.5,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
371,2019-01-07,0.6666666666666666,0.7142857142857143,0.5,0.3333333333333333,0.0,0.5,None,0.5,0.5,0.3333333333333333,None,0.0,0.5,None,1.0,0.0,0.0,None,0.5,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
372,2019-01-08,0.2,1.0,0.0,1.0,0.0,1.0,None,None,1.0,1.0,0.0,0.0,None,0.25,None,0.0,0.0,0.25,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
373,2019-01-09,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.5,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
374,2019-01-10,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
375,2019-01-11,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
376,2019-01-12,1.0,None,0.0,None,None,0.0,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None
377,2019-01-13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
378,2019-01-14,0.5,0.3333333333333333,None,0.0,0.0,0.0,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
379,2019-01-15,0.3333333333333333,0.4,0.2,0.25,0.2,0.25,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
380,2019-01-16,0.25,0.42857142857142855,0.0,0.3333333333333333,0.0,0.0,None,0.0,0.0,0.5,0.2,0.0,0.0,0.2,0.5,None,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
381,2019-01-17,0.5,0.3333333333333333,None,0.0,1.0,0.0,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.5,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
382,2019-01-18,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
383,2019-01-19,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
384,2019-01-20,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,None,None,0.5,0.3333333333333333,None,0.0,None,None,None,0.3333333333333333,0.0,None,0.6666666666666666,0.0,0.0,None,None,None,None,None,0.5,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
385,2019-01-21,1.0,0.75,0.6666666666666666,0.5,0.25,1.0,None,0.5,0.6666666666666666,0.5,None,0.3333333333333333,0.5,None,None,0.5,0.3333333333333333,None,0.3333333333333333,0.3333333333333333,0.3333333333333333,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,0.0,None
386,2019-01-22,None,None,0.0,None,0.0,1.0,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
387,2019-01-23,0.3,0.75,0.1111111111111111,0.5,0.16666666666666666,0.2,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,None,0.25,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
388,2019-01-24,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
389,2019-01-25,0.3333333333333333,0.625,0.0,0.2857142857142857,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
390,2019-01-26,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,None,None,0.3333333333333333,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None
391,2019-01-27,0.2,0.42857142857142855,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,1.0
392,2019-01-28,0.8181818181818182,0.625,0.5555555555555556,0.6,0.5,0.75,1.0,0.75,0.75,0.16666666666666666,1.0,0.25,None,1.0,1.0,0.3333333333333333,0.25,1.0,0.5,0.0,0.0,0.0,0.8,0.2,0.6,1.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
393,2019-01-29,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.3333333333333333,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
394,2019-01-30,0.4,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
395,2019-01-31,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,None,0.0,0.0,1.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
396,2019-02-01,0.0,0.0,0.0,None,0.0,1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
397,2019-02-02,0.25,0.8,0.4,0.5714285714285714,0.16666666666666666,0.3333333333333333,0.5,0.25,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.5,None,0.0,0.0,0.25,0.0,None,None,None,None,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
398,2019-02-03,0.2,0.3333333333333333,0.0,0.0,0.25,None,None,None,None,0.0,0.0,None,None,0.5,0.5,0.0,None,0.0,0.3333333333333333,None,None,0.0,0.0,0.5,0.5,0.0,0.0,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None
399,2019-02-04,0.8,0.375,0.5,0.2,0.4,0.25,1.0,0.0,0.5,0.3333333333333333,0.0,0.0,None,0.0,None,0.3333333333333333,0.0,None,0.5,0.0,0.0,0.0,None,None,None,0.0,0.0,0.0,None,None,0.0,None,None,None,None,None,None,1.0,None,None,None,None,None
400,2019-02-05,0.6,0.4666666666666667,0.2857142857142857,0.4,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.0,0.25,0.3333333333333333,0.2,0.25,0.0,0.2,0.6666666666666666,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None
401,2019-02-06,0.0,0.6,0.0,0.75,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.0,None,0.5,None,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
402,2019-02-07,0.42857142857142855,0.2857142857142857,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,None,0.5,None,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,None,0.0,None,0.0,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None
403,2019-02-08,0.75,0.5714285714285714,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.25,1.0,0.0,None,None,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
404,2019-02-09,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
405,2019-02-10,0.25,0.6,0.0,0.3333333333333333,0.0,1.0,None,0.0,0.5,0.5,0.0,0.0,0.0,1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.5,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
406,2019-02-11,1.0,0.5,0.0,0.0,0.0,1.0,None,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,1.0,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
407,2019-02-12,0.375,0.3,0.3333333333333333,0.5,0.3333333333333333,0.25,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
408,2019-02-13,0.6,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,None,0.0,0.0,0.0,0.75,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,0.0,None,None,None,1.0,None,None,None
409,2019-02-14,0.25,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,None,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
410,2019-02-15,0.5,0.75,0.16666666666666666,0.6,0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,None,0.5,0.0,0.0,None,0.0,0.0,0.25,0.0,1.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,1.0,None,None,None,None,None,None
411,2019-02-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
412,2019-02-17,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.0,None,None,None,None,None,1.0,None,None,0.0,None,None,None,None,None,None,None,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
413,2019-02-18,0.8,0.6666666666666666,0.3333333333333333,0.6,0.8,0.5,0.5,0.6666666666666666,0.75,0.75,0.25,0.0,1.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,0.0
414,2019-02-19,0.5,0.5,0.5,0.5,0.3333333333333333,1.0,0.0,None,1.0,0.5,1.0,0.0,None,1.0,0.0,0.0,0.0,None,0.5,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
415,2019-02-20,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,1.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
416,2019-02-21,0.6666666666666666,0.2,0.2,0.5,0.2,0.3333333333333333,1.0,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
417,2019-02-22,0.2,0.0,0.25,0.0,0.0,0.0,None,0.0,0.0,0.0,0.25,0.0,0.0,0.5,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
418,2019-02-23,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
419,2019-02-24,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
420,2019-02-25,0.4,0.5,0.0,0.0,0.2,0.0,0.0,None,None,0.0,0.5,None,None,0.5,0.3333333333333333,0.0,None,0.0,0.3333333333333333,None,None,0.0,1.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None
421,2019-02-26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.0,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
422,2019-02-27,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,None,0.0,None,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
423,2019-02-28,0.7142857142857143,0.5555555555555556,0.2,0.25,0.2,0.4,1.0,0.0,0.5,0.4,None,0.0,None,1.0,1.0,0.2,0.25,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
424,2019-03-01,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
425,2019-03-02,0.5,0.5,0.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,None,1.0,None,0.0,None,1.0,1.0,None,0.0,1.0,1.0,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,0.0,None
426,2019-03-03,0.5,0.125,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
427,2019-03-04,0.3333333333333333,0.5,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,0.5,None,None,0.0,None,0.0,None,None,None,None,None,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.0,None
428,2019-03-05,0.4,0.5,0.0,0.2222222222222222,0.16666666666666666,0.0,0.6,0.0,0.0,0.2,1.0,0.0,None,1.0,0.0,0.4,0.25,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
429,2019-03-06,1.0,None,0.0,None,None,None,None,None,None,None,None,None,None,0.0,1.0,None,None,0.0,None,None,None,None,1.0,0.0,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
430,2019-03-07,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
431,2019-03-08,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.5,0.0,0.0,0.0,None,0.0,0.0,0.0,0.5,0.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
432,2019-03-09,0.0,0.8888888888888888,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.8,None,0.8,1.0,None,None,0.5,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
433,2019-03-10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
434,2019-03-11,0.5,0.25,0.0,0.0,0.25,0.5,None,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,None,None,None,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
435,2019-03-12,1.0,0.2,None,0.0,0.5,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.3333333333333333,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
436,2019-03-13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
437,2019-03-14,0.6,0.16666666666666666,0.2,0.25,0.0,0.2,0.75,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,None,0.5,0.3333333333333333,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
438,2019-03-15,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
439,2019-03-16,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.5,None,None,1.0,1.0,None,0.0,None,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,None,1.0,1.0,0.0,None,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
440,2019-03-17,0.4,0.625,0.0,0.2857142857142857,0.0,0.0,0.25,0.0,0.0,0.4,1.0,0.0,None,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,0.0,0.0,None,0.0,None,0.0,1.0,None,None,None,None,None,None,None,None,None
441,2019-03-18,0.3333333333333333,0.4,0.0,0.5,0.5,0.5,None,0.0,0.5,0.5,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
442,2019-03-19,0.3333333333333333,0.3333333333333333,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.3333333333333333,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
443,2019-03-20,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,None,1.0,0.0,None,None,0.0,None,0.0,1.0,0.0,0.0,0.0,0.5,None,None,None,0.0,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
444,2019-03-21,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
445,2019-03-22,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,None,0.0,0.3333333333333333,1.0,None,0.0,0.0,None,None,0.0,0.0,None,1.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
446,2019-03-23,0.0,None,0.0,None,None,None,None,None,None,None,0.0,None,None,1.0,None,None,None,0.0,None,None,None,None,0.5,0.5,0.0,0.5,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None
447,2019-03-24,0.25,0.375,0.0,0.0,0.2,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.5,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None
448,2019-03-25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,None,0.5,0.5,None,None,1.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
449,2019-03-26,0.0,0.0,0.5,0.0,0.0,0.0,None,0.0,0.0,0.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
450,2019-03-27,0.16666666666666666,0.4,0.75,0.25,0.5,0.0,0.5,0.0,0.0,0.16666666666666666,None,0.25,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,None,None,None,None,0.5,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
451,2019-03-28,0.0,0.2222222222222222,0.0,0.2,0.0,0.16666666666666666,0.25,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
452,2019-03-29,0.6666666666666666,0.625,0.25,0.4444444444444444,0.4,0.4,1.0,0.6666666666666666,0.6666666666666666,0.2,0.5,0.3333333333333333,None,0.3333333333333333,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
453,2019-03-30,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.0,0.3333333333333333,0.5,None,0.3333333333333333,0.0,None,None,0.0,0.3333333333333333,None,None,0.0,0.0,0.0,None,None,None,None,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
454,2019-03-31,1.0,0.0,None,0.0,1.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,1.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
